voltage[0], 539,
voltage[1], 524,
voltage[2], 517,
voltage[3], 515,
voltage[4], 514,
voltage[5], 511,
voltage[6], 518,
voltage[7], 513,
voltage[8], 510,
voltage[9], 516,
voltage[10], 509,
voltage[11], 511,
voltage[12], 514,
voltage[13], 513,
voltage[14], 515,
voltage[15], 509,
voltage[16], 514,
voltage[17], 512,
voltage[18], 511,
voltage[19], 513,
voltage[20], 516,
voltage[21], 512,
voltage[22], 517,
voltage[23], 517,
voltage[24], 511,
voltage[25], 518,
voltage[26], 513,
voltage[27], 518,
voltage[28], 516,
voltage[29], 513,
voltage[30], 519,
voltage[31], 514,
voltage[32], 511,
voltage[33], 520,
voltage[34], 515,
voltage[35], 517,
voltage[36], 515,
voltage[37], 519,
voltage[38], 520,
voltage[39], 517,
voltage[40], 514,
voltage[41], 513,
voltage[42], 521,
voltage[43], 515,
voltage[44], 519,
voltage[45], 520,
voltage[46], 519,
voltage[47], 522,
voltage[48], 515,
voltage[49], 524,
voltage[50], 520,
voltage[51], 519,
voltage[52], 520,
voltage[53], 515,
voltage[54], 523,
voltage[55], 518,
voltage[56], 515,
voltage[57], 524,
voltage[58], 517,
voltage[59], 523,
voltage[60], 524,
voltage[61], 524,
voltage[62], 520,
voltage[63], 526,
voltage[64], 522,
voltage[65], 521,
voltage[66], 528,
voltage[67], 525,
voltage[68], 526,
voltage[69], 525,
voltage[70], 531,
voltage[71], 529,
voltage[72], 525,
voltage[73], 532,
voltage[74], 528,
voltage[75], 531,
voltage[76], 528,
voltage[77], 528,
voltage[78], 532,
voltage[79], 528,
voltage[80], 531,
voltage[81], 525,
voltage[82], 532,
voltage[83], 529,
voltage[84], 527,
voltage[85], 528,
voltage[86], 523,
voltage[87], 531,
voltage[88], 528,
voltage[89], 525,
voltage[90], 532,
voltage[91], 525,
voltage[92], 530,
voltage[93], 530,
voltage[94], 529,
voltage[95], 534,
voltage[96], 527,
voltage[97], 532,
voltage[98], 528,
voltage[99], 531,
voltage[100], 530,
voltage[101], 530,
voltage[102], 525,
voltage[103], 531,
voltage[104], 528,
voltage[105], 523,
voltage[106], 530,
voltage[107], 528,
voltage[108], 533,
voltage[109], 532,
voltage[110], 529,
voltage[111], 535,
voltage[112], 530,
voltage[113], 529,
voltage[114], 534,
voltage[115], 529,
voltage[116], 530,
voltage[117], 528,
voltage[118], 534,
voltage[119], 528,
voltage[120], 528,
voltage[121], 528,
voltage[122], 531,
voltage[123], 525,
voltage[124], 532,
voltage[125], 529,
voltage[126], 530,
voltage[127], 530,
voltage[128], 527,
voltage[129], 534,
voltage[130], 530,
voltage[131], 529,
voltage[132], 535,
voltage[133], 528,
voltage[134], 531,
voltage[135], 532,
voltage[136], 531,
voltage[137], 534,
voltage[138], 529,
voltage[139], 534,
voltage[140], 534,
voltage[141], 528,
voltage[142], 534,
voltage[143], 534,
voltage[144], 529,
voltage[145], 533,
voltage[146], 532,
voltage[147], 525,
voltage[148], 530,
voltage[149], 528,
voltage[150], 533,
voltage[151], 532,
voltage[152], 529,
voltage[153], 534,
voltage[154], 528,
voltage[155], 529,
voltage[156], 536,
voltage[157], 531,
voltage[158], 533,
voltage[159], 530,
voltage[160], 530,
voltage[161], 535,
voltage[162], 536,
voltage[163], 535,
voltage[164], 538,
voltage[165], 531,
voltage[166], 537,
voltage[167], 533,
voltage[168], 533,
voltage[169], 532,
voltage[170], 528,
voltage[171], 535,
voltage[172], 529,
voltage[173], 529,
voltage[174], 536,
voltage[175], 529,
voltage[176], 535,
voltage[177], 536,
voltage[178], 535,
voltage[179], 539,
voltage[180], 539,
voltage[181], 533,
voltage[182], 531,
voltage[183], 536,
voltage[184], 532,
voltage[185], 533,
voltage[186], 531,
voltage[187], 537,
voltage[188], 534,
voltage[189], 529,
voltage[190], 534,
voltage[191], 528,
voltage[192], 533,
voltage[193], 532,
voltage[194], 529,
voltage[195], 535,
voltage[196], 531,
voltage[197], 531,
voltage[198], 536,
voltage[199], 535,
voltage[200], 531,
voltage[201], 540,
voltage[202], 529,
voltage[203], 535,
voltage[204], 536,
voltage[205], 533,
voltage[206], 535,
voltage[207], 531,
voltage[208], 537,
voltage[209], 536,
voltage[210], 535,
voltage[211], 536,
voltage[212], 531,
voltage[213], 539,
